ID;login;NlogonAll;calendbinary;filterbinary;Nexport;topic1;Nactive1;topic2;Nactive2;topic3;Nactive3;diffdate;diffbill;fastbill;msignal;avgSectionbinary;avgNullSearchW;avgNullSearchM;avgEmptyStupid;Nlongfilter;NcontractAll;NcontractAllReq;NprotNotAll;NprotNotAllAuction;protContractRatio;is_loyality
59248;1;561;0;1;0;15;40626;15;40626;15;40626;2.13424657534247;0.333333333333333;5;0;0.4;0;0;0.171428571428571;22;2;2;3;1;0.666666666666667;1
592523;1;144;0;1;6;23;304;36;304;45;304;1.35616438356164;-0.396581196581197;2;0;0.0909090909090909;0;0;0.5;11;4;1;11;7;0.363636363636364;0
59253;1;280;1;1;0;17;4552;17;4552;22;4552;0.961643835616438;0.0368663594470046;6;0;0.538461538461538;0.153846153846154;0.153846153846154;0.307692307692308;9;20;5;61;21;0.327868852459016;1
592764;1;130;0;1;0;72;1038;72;1038;80;1038;1.13150684931507;0.0917159763313609;6;0;0.228571428571429;0.0857142857142857;0.0285714285714286;0.514285714285714;22;9;4;23;11;0.391304347826087;1
592805;1;118;0;1;2;45;128;45;128;65;128;1.15890410958904;6.67391304347826;3;0;0.333333333333333;0.333333333333333;0.333333333333333;0.277777777777778;9;9;0;20;20;0.45;1
592919;1;492;0;1;0;30;134;30;134;45;134;1.12054794520548;0.04;4;0;0.203007518796992;0.0601503759398496;0.0075187969924812;0.210526315789474;27;21;4;115;54;0.182608695652174;1
593059;1;188;0;1;0;1;1482;26;1482;21;1482;1.60502283105023;0;32;0;0;0;0;0.516666666666667;20;101;2;105;101;0.961904761904762;0
593134;1;303;1;1;0;27;14233;33;14233;35;14233;0.953424657534247;0.147001934235977;1;0;0.363636363636364;0.0909090909090909;0.0454545454545455;0.227272727272727;19;16;6;23;0;0.695652173913043;0
593141;1;68;0;1;0;74;36;45;36;0;0;1.41050228310502;0;1;0;0.166666666666667;0.0555555555555556;0;0.5;13;21;0;73;69;0.287671232876712;0
59325;1;609;0;1;0;36;1011;36;1011;36;1011;2.90958904109589;4.765625;4;0;0.128712871287129;0.118811881188119;0.0396039603960396;0.247524752475248;6;147;11;319;143;0.460815047021944;1
593954;1;49;0;0;0;0;0;0;0;0;0;1.21324200913242;0;0;0;0;0;0;0;0;0;0;0;0;0;0
594198;1;171;0;1;0;74;378;45;378;29;378;1.62146118721461;0;3;0;0.666666666666667;0.0833333333333333;0.0833333333333333;0.416666666666667;4;0;0;0;0;0;0
594219;1;43;0;1;1;29;44;31;44;24;44;1.52283105022831;0;0;0;0.277777777777778;0.111111111111111;0.0555555555555556;0.444444444444444;8;0;0;0;0;0;0
594278;1;640;1;1;0;14;20552;14;20552;32;20552;0.76986301369863;0.0351906158357771;1;1;0.484848484848485;0.303030303030303;0.272727272727273;0.212121212121212;27;0;0;1;0;0;1
594339;1;56;1;1;4;45;510;1;510;40;510;1.21324200913242;0;0;0;0.307692307692308;0;0;0.307692307692308;8;29;2;26;18;1;0
59435;1;46;0;1;0;45;22;45;22;0;0;1.86849315068493;-0.456483126110124;4;0;0;0.25;0;0.25;2;63;2;94;77;0.670212765957447;0
594354;1;28;0;1;0;34;68;31;68;0;0;1.64063926940639;0;3;0;0.375;0;0;0.25;6;0;0;0;0;0;0
594376;1;346;0;1;4;74;2612;74;2612;75;2612;0.958904109589041;0.0661322645290581;9;0;0.263157894736842;0;0;0.421052631578947;11;5;0;17;16;0.294117647058824;1
59492;1;492;0;1;0;17;97131;17;97131;17;97131;1.95616438356164;-0.394316163410302;03.май;0;0;0;0;0;0;46;8;68;47;0.676470588235294;1
595322;1;76;0;0;0;20;293;28;293;30;293;1.48173515981735;0;0;0;0;0;0;0;0;0;0;0;0;0;0
595378;1;140;1;1;0;30;266;31;266;33;266;1.59954337899543;0.0840336134453782;5;0;0.333333333333333;0.111111111111111;0.111111111111111;0.444444444444444;6;0;0;0;0;0;0
595560;1;24;0;0;0;94;77;45;77;75;77;1.44383561643836;-0.268240343347639;0.5;0;0;0;0;0;0;19;11;21;2;0.904761904761905;0
595659;1;172;0;1;5;17;1001;21;1001;92;1001;1.39132420091324;0;1;0;0.48780487804878;0;0;0.585365853658537;30;2;0;4;0;0.5;0
59566;1;92;1;1;0;74;726;74;726;73;726;0.835616438356164;0.0453257790368272;18.май;0;0.142857142857143;0.0714285714285714;0;0.357142857142857;8;14;0;114;52;0.12280701754386;1
595785;1;156;1;0;0;73;286;73;286;45;286;2.86301369863014;-0.17175572519084;02.май;0;0;0;0;0;0;9;0;8;8;1;1
595826;1;29;0;0;0;32;106;75;106;94;106;1.6324200913242;0;0;0;0;0;0;0;0;6;2;22;14;0.272727272727273;0
595917;1;540;0;1;0;19;3426;19;3426;36;3426;0.961643835616438;6.30555555555556;1;0;0.2;0.1;0.1;0.2;8;0;0;1;0;0;1
595993;1;179;0;1;389;33;487;36;487;27;487;1.21369863013699;0.0114068441064639;64;0;0.0810810810810811;0.0540540540540541;0;0.432432432432432;29;149;0;20;0;1;0
596276;1;111;1;1;0;29;277;22;277;91;277;1.56666666666667;0;2;0;0;0;0;0;0;0;0;0;0;0;0
596293;1;1298;1;1;12;28;28532;28;28532;29;28532;0.934246575342466;0;06.май;0;0.28;0.0533333333333333;0.0266666666666667;0.266666666666667;50;10;8;145;5;0.0689655172413793;1
596362;1;143;1;1;0;18;592;52;592;45;592;1.62146118721461;0;6;0;0;0.0161290322580645;0;0.693548387096774;55;27;24;77;2;0.350649350649351;0
596380;1;344;0;1;0;29;598;29;598;75;598;1.01643835616438;183.5;6;1;0.3125;0.1875;0.125;0.3125;7;7;0;6;3;1;1
596556;1;250;0;1;212;34;5218;34;5218;45;5218;1.01369863013699;0.846153846153846;3;0;0.28169014084507;0.211267605633803;0.154929577464789;0.126760563380282;23;9;4;15;6;0.6;1
596746;1;24;0;1;0;72;61;75;61;45;61;1.52009132420091;0;42;0;0.166666666666667;0;0;0.583333333333333;9;0;0;0;0;0;0
596973;1;50;0;1;0;31;192;74;192;32;192;0.263013698630137;фев.75;3;0;0.571428571428571;0.142857142857143;0.107142857142857;0.607142857142857;12;1;1;1;0;1;0
596990;1;97;0;1;1;24;910;17;910;28;910;1.14200913242009;0;6;0;0;0;0;0;0;0;0;0;0;0;0
597045;1;706;0;1;0;15;9154;15;9154;29;9154;1.15616438356164;-0.394316163410302;4;0;0.125;0;0;0;6;41;10;146;101;0.280821917808219;1
597225;1;15;0;0;0;25;97;74;97;15;97;0.0191780821917808;-0.242489270386266;0.5;0;0;0;0;0;0;0;0;0;0;0;0
59738;1;432;0;1;0;28;1008;28;1008;28;1008;3.01095890410959;6.01785714285714;2;0;0.222222222222222;0.0555555555555556;0;0;9;0;0;7;5;0;1
597456;1;41;0;1;1;80;66;94;66;74;66;0.402739726027397;-0.796296296296296;06.май;0;0.538461538461538;0.153846153846154;0.153846153846154;0.230769230769231;6;9;6;29;6;0.310344827586207;0
597484;1;23;0;1;2;27;46;93;46;28;46;1.62420091324201;0.00601202404809619;8;0;0.375;0.125;0;0.375;6;0;0;0;0;0;0
597538;1;217;1;1;27;28;1578;29;1578;93;1578;0.0356164383561644;209;0.5;0;0.186046511627907;0.116279069767442;0.0232558139534884;0.441860465116279;24;0;0;0;0;0;0
59778;1;78;0;1;20;14;276;14;276;15;276;1.09041095890411;0.0290135396518375;6;1;0.277777777777778;0.111111111111111;0.111111111111111;0.277777777777778;11;1;0;1;1;1;1
597843;1;34;1;1;0;45;107;33;107;0;0;1.21598173515982;0;1;0;0;0;0;0;0;6;0;1;0;1;0
597899;1;15;0;1;0;0;0;0;0;0;0;1.55570776255708;0;0;0;0.333333333333333;0;0;0.333333333333333;2;0;0;0;0;0;0
5981;1;192;0;1;0;93;546;93;546;93;546;2.56164383561644;0.664335664335664;6;0;0.384615384615385;0.153846153846154;0.153846153846154;0.384615384615385;3;3;0;7;4;0.428571428571429;0
598182;1;21;0;1;0;33;35;31;35;94;35;0.0767123287671233;-0.373001776198934;02.май;0;0.333333333333333;0.166666666666667;0.166666666666667;0.333333333333333;5;13;3;9;1;1;0
598353;1;17;0;1;0;29;21;0;0;0;0;0.936986301369863;4.515625;0;0;1;0;0;1;1;0;0;0;0;0;0
598631;1;35;0;1;5;21;108;45;108;30;108;1.21598173515982;0;1;0;0.147058823529412;0.0588235294117647;0;0.0588235294117647;22;26;3;25;20;1;0
598745;1;22;0;0;1;72;68;45;68;22;68;1.31187214611872;0;0;0;0;0;0;0;0;16;7;42;17;0.380952380952381;0
598992;1;136;0;1;1;31;806;32;806;24;806;1.52283105022831;0;0;0;0;0;0;0;0;0;0;0;0;0;0
599055;1;568;1;1;14;1;3820;1;3820;2;3820;0.194520547945205;0.863387978142076;03.май;0;0.222222222222222;0;0;0.222222222222222;7;8;2;20;10;0.4;1
5993;1;292;0;1;96;29;1832;29;1832;29;1832;3.00821917808219;0.238095238095238;12;0;0.161290322580645;0.032258064516129;0;0.827956989247312;78;14;0;32;20;0.4375;1
599798;1;28;0;1;0;15;50;36;50;24;50;1.27351598173516;0;1;0;0.636363636363636;0.272727272727273;0.272727272727273;0.363636363636364;10;9;1;54;40;0.166666666666667;0
599861;1;340;0;1;0;34;3564;34;3564;71;3564;0.893150684931507;0.0492307692307692;2;0;0.189873417721519;0.0759493670886076;0.0506329113924051;0.126582278481013;51;25;0;52;52;0.480769230769231;1
599914;1;306;0;1;2;36;1266;36;1266;45;1266;1.08493150684932;-0.25;1;0;0.133333333333333;0.0666666666666667;0;0.466666666666667;7;2;0;8;4;0.25;1
600093;1;140;1;1;0;22;688;19;688;70;688;1.03287671232877;0.0163398692810458;0;0;0.285714285714286;0.0285714285714286;0;0.0571428571428571;13;1;0;31;3;0.032258064516129;0
600170;1;43;0;1;0;34;379;45;379;74;379;1.57260273972603;0.00203252032520325;1;0;0.384615384615385;0.307692307692308;0.230769230769231;0.307692307692308;3;0;0;0;0;0;0
600380;1;815;1;1;80;5;152265;5;152265;5;152265;2.03287671232877;0.0541082164328657;09.май;0;0.5;0.125;0.125;0.125;19;0;0;0;0;0;1
600689;1;26;0;1;0;33;90;0;0;0;0;1.59954337899543;0;1;0;0.25;0;0;0.464285714285714;15;0;0;0;0;0;0
601093;1;7;0;0;0;62;27;0;0;0;0;1.54200913242009;161.5;12;0;0;0;0;0;0;0;0;0;0;0;0
601283;1;50;0;1;2;0;0;0;0;0;0;1.57762557077626;0;1;0;1;0;0;1;1;0;0;0;0;0;0
601651;1;67;0;1;1;22;191;73;191;72;191;1.59680365296804;0;0;0;0;0.153846153846154;0.0769230769230769;0.461538461538462;3;0;0;2;0;0;0
601698;1;140;0;1;0;24;331;32;331;21;331;1.56392694063927;0;0;0;0.166666666666667;0;0;0.5;3;0;0;11;0;0;0
601705;1;157;0;1;1;17;614;70;614;75;614;1.38858447488584;0.208232445520581;14;0;0.365384615384615;0.211538461538462;0.153846153846154;0.403846153846154;30;0;0;12;1;0;0
60191;1;60;1;1;0;28;2748;28;2748;15;2748;2.05753424657534;0.446376811594203;1;0;0.227272727272727;0.0454545454545455;0.0454545454545455;0.454545454545455;30;0;0;6;4;0;0
601929;1;37;0;1;0;45;31;74;31;0;0;0.161643835616438;-0.147342995169082;3;0;0;0;0;0.8;0;0;0;1;1;0;0
601986;1;31;1;1;0;30;30;1;30;94;30;1.49817351598174;0;13;0;0.333333333333333;0;0;0.666666666666667;2;31;14;72;24;0.430555555555556;0
60229;1;1128;0;1;39;15;11067;15;11067;15;11067;2.48493150684931;1.68103448275862;1;0;0.235294117647059;0;0;0.235294117647059;13;4;0;20;19;0.2;1
602371;1;151;1;1;0;17;408;24;408;18;408;1.52283105022831;0;7;0;0.235294117647059;0.0588235294117647;0.0588235294117647;0.411764705882353;13;3;2;4;0;0.75;0
60241;1;86;0;1;0;24;656;24;656;25;656;2.12602739726027;0.19047619047619;5;0;0.230769230769231;0.230769230769231;0.153846153846154;0.461538461538462;7;35;14;62;28;0.564516129032258;0
60269;1;96;0;1;0;72;574;72;574;15;574;2.90684931506849;0.222222222222222;7;0;0;0;0;0.166666666666667;4;6;2;14;8;0.428571428571429;1
602709;1;210;1;1;0;33;682;15;682;17;682;1.58584474885845;0;14;0;0;0;0;0;0;0;0;0;0;0;0
602731;1;92;0;1;0;65;258;65;258;33;258;0.893150684931507;-0.156652360515021;1;0;0.428571428571429;0.19047619047619;0.0476190476190476;0.285714285714286;7;0;0;0;0;0;1
602754;1;23;0;1;0;17;120;92;120;75;120;1.58584474885845;0;11;0;0;0;0;0;0;0;0;0;0;0;0
602760;1;21;0;1;0;23;103;0;0;0;0;0.183561643835616;3.83561643835616;4;0;0.333333333333333;0.333333333333333;0;0.333333333333333;2;0;0;0;0;0;0
602782;1;78;0;1;0;27;62;27;62;25;62;1.58584474885845;0;2;0;0;0;0;0;0;1;0;6;0;0.166666666666667;0
603002;1;43;0;1;0;25;344;27;344;73;344;1.40502283105023;0;1;0;0;0;0;0;0;0;0;0;0;0;0
603155;1;1092;0;1;30;14;5044;14;5044;1;5044;0.956164383561644;0.113314447592068;02.май;1;0.30379746835443;0.30379746835443;0.20253164556962;0.0886075949367089;37;5;5;13;6;0.384615384615385;1
603251;1;472;1;1;16;50;23174;50;23174;64;23174;0.994520547945206;0.0795454545454545;32;1;0.714285714285714;0.0714285714285714;0.0714285714285714;0.178571428571429;8;1;0;3;0;0.333333333333333;1
60329;1;66;0;1;3;75;780;75;780;75;780;2.83561643835616;10.8809523809524;1;0;0.2;0.1;0.1;0.533333333333333;26;30;11;39;20;0.769230769230769;1
603600;1;314;1;0;0;45;764;45;764;55;764;0.917808219178082;7.78571428571429;8;0;0;0;0;0;0;10;6;24;2;0.416666666666667;1
603616;1;187;0;1;0;17;711;23;711;15;711;1.03013698630137;0.0453257790368272;1;0;0.333333333333333;0.333333333333333;0.222222222222222;0;5;4;1;23;9;0.173913043478261;0
603703;1;288;0;1;0;0;0;0;0;0;0;1.02739726027397;0.0492307692307692;06.май;1;0.260869565217391;0;0;0.217391304347826;14;3;1;19;7;0.157894736842105;1
60380;1;652;0;1;0;33;31444;33;31444;33;31444;3.41369863013699;-0.348258706467662;7;0;0.125;0;0;0.25;5;256;162;514;93;0.498054474708171;1
603997;1;75;0;1;12;15;609;1;609;2;609;1.52557077625571;0;2;0;0.4;0.2;0.2;0.4;7;0;0;0;0;0;0
604173;1;29;0;1;0;5;206;15;206;34;206;1.55844748858448;0;4;0;0.2;0.2;0.2;0.4;3;0;0;0;0;0;0
604422;1;310;0;1;20;35;5069;30;5069;32;5069;1.57488584474886;0;4;0;0.25;0.0833333333333333;0.0833333333333333;0.0833333333333333;9;0;0;0;0;0;0
604450;1;156;0;1;0;29;322;29;322;28;322;1.07123287671233;дек.95;1;0;0.4375;0.125;0.125;0.1875;8;0;0;6;0;0;1
604747;1;232;0;1;0;1;1502;1;1502;18;1502;1.57488584474886;0;12;0;0;0;0;0;0;0;0;0;0;0;0
605250;1;26;0;1;0;94;28;74;28;75;28;1.52283105022831;0;1;0;0.111111111111111;0.111111111111111;0.111111111111111;0.555555555555556;7;9;3;23;17;0.391304347826087;0
60576;1;243;0;1;0;33;1500;33;1500;33;1500;1.87671232876712;0.900621118012422;2;0;0.2;0.0444444444444444;0.0444444444444444;0.488888888888889;32;33;2;85;56;0.388235294117647;0
605809;1;702;0;1;0;18;1518;18;1518;1;1518;0.953424657534247;0.149769585253456;0.5;0;0.473684210526316;0.210526315789474;0.157894736842105;0.263157894736842;14;0;0;5;2;0;1
605914;1;30;0;1;0;0;0;0;0;0;0;1.55570776255708;0;12;0;1;0;0;0;0;0;0;0;0;0;0
606248;1;103;0;1;0;29;263;45;263;25;263;1.52283105022831;0;7;0;0.25;0;0;0.25;2;0;0;0;0;0;0
606474;1;88;0;1;0;17;2402;17;2402;10;2402;0.887671232876712;0.0492307692307692;07.май;0;0.0555555555555556;0.111111111111111;0.0555555555555556;0.277777777777778;15;0;0;1;1;0;1
606478;1;762;0;1;1000;24;258;24;258;0;0;0.816438356164384;0.0348837209302326;04.май;0;0.974358974358974;0.0256410256410256;0;0;39;1;0;16;3;0.0625;1
606493;1;63;0;1;0;14;150;45;150;60;150;0.0520547945205479;-0.47012987012987;1;0;0.333333333333333;0;0;0.583333333333333;13;0;0;0;0;0;0
60656;1;780;0;1;16;27;42240;27;42240;27;42240;2.83561643835616;0.934782608695652;01.май;1;0.2;0.0444444444444444;0.0222222222222222;0.0888888888888889;34;107;18;215;135;0.497674418604651;1
60665;1;15;0;1;0;64;24;64;24;64;24;3.18356164383562;0.238095238095238;04.май;0;0;0.25;0.25;0;2;0;0;1;0;0;1
606682;1;146;0;1;0;24;298;24;298;25;298;0.983561643835616;0.657276995305164;02.май;0;0.166666666666667;0.0555555555555556;0;0.277777777777778;12;7;1;11;7;0.636363636363636;1
606688;1;69;0;1;0;29;205;74;205;24;205;1.47899543378995;0;7;0;0.333333333333333;0;0;0.333333333333333;0;49;15;112;65;0.4375;0
606754;1;640;0;1;16;21;3302;21;3302;22;3302;0.904109589041096;0.0351906158357771;03.май;0;0.26027397260274;0.150684931506849;0.123287671232877;0.452054794520548;47;0;0;0;0;0;1
606757;1;230;0;1;0;29;6794;29;6794;34;6794;1.22191780821918;0.113314447592068;9;0;0.555555555555556;0.222222222222222;0.166666666666667;0.166666666666667;2;0;0;0;0;0;1
60685;1;885;1;1;9;15;31782;15;31782;15;31782;2.96712328767123;0.297777777777778;08.май;0;0.273809523809524;0.0833333333333333;0.0238095238095238;0.30952380952381;65;19;3;170;41;0.111764705882353;1
607002;1;15;0;1;0;35;12;45;12;0;0;1.43835616438356;3.01086956521739;4;0;0;0;0;0;6;0;0;0;0;0;0
607113;1;348;0;1;10;17;2538;17;2538;93;2538;0.632876712328767;-0.894017094017094;7;0;0.181818181818182;0.454545454545455;0.363636363636364;0.181818181818182;6;1889;323;1852;1386;1;1
607114;1;34;0;1;0;63;103;93;103;45;103;0.0383561643835616;161.5;06.май;0;0.125;0.25;0.125;0.5;7;0;0;0;0;0;0
607205;1;25;0;1;0;45;45;23;45;91;45;1.55844748858448;0;7;0;0;0;0;0;0;0;0;0;0;0;0
6079;1;188;0;1;0;40;4648;40;4648;65;4648;3.1013698630137;0.957805907172996;5;0;0.166666666666667;0;0;0.333333333333333;0;3;0;15;13;0.2;0
608218;1;624;0;1;0;25;1592;25;1592;24;1592;0.873972602739726;0.135384615384615;1;0;0.111111111111111;0;0;0.444444444444444;8;1;1;10;5;0.1;1
608327;1;114;0;1;0;14;215;30;215;31;215;1.35068493150685;4.3956043956044;6;0;0;0;0;0;0;0;0;0;0;0;0
608400;1;65;1;1;0;74;224;90;224;15;224;0.64337899543379;0;3;0;0.142857142857143;0.214285714285714;0.214285714285714;0;4;1;1;6;0;0.166666666666667;0
608793;1;127;0;1;1;15;532;22;532;60;532;1.00821917808219;0.0453257790368272;3;0;0.333333333333333;0.5;0.333333333333333;0.166666666666667;5;1;0;4;4;0.25;0
609109;1;41;0;1;0;45;47;73;47;74;47;1.52009132420091;0;12;0;0.0909090909090909;0.136363636363636;0.0909090909090909;0.727272727272727;12;3;1;12;2;0.25;0
6093;1;1014;0;1;1000;5;502106;5;502106;15;502106;0.961643835616438;0.391534391534392;02.май;0;0.109375;0.015625;0.015625;0.59375;55;29;5;85;61;0.341176470588235;0
609657;1;137;1;1;0;29;354;27;354;71;354;1.52283105022831;0;5;0;0.428571428571429;0.142857142857143;0.142857142857143;0.428571428571429;9;14;12;16;2;0.875;0
609760;1;65;0;1;0;29;212;0;0;0;0;1.52557077625571;0;2;0;1;0;0;0;0;0;0;0;0;0;0
609836;1;158;0;1;256;45;82;55;82;62;82;0.158904109589041;0.231850117096019;1;0;0.289473684210526;0;0;0.368421052631579;56;5;2;15;1;0.333333333333333;0
609926;1;572;1;1;0;15;43364;15;43364;5;43364;1.03287671232877;0.0492307692307692;8;0;0.444444444444444;0;0;0.166666666666667;13;0;0;1;0;0;1
610035;1;16;0;1;0;66;26;33;26;45;26;1.53150684931507;0.198300283286119;06.май;0;0;0.125;0.125;0.625;7;1;0;0;0;0;0
610060;1;74;0;0;0;74;74;74;74;45;74;0.819178082191781;0.0351906158357771;04.май;0;0;0;0;0;0;0;0;4;0;0;1
610082;1;15;1;0;0;32;49;64;49;92;49;1.52009132420091;0;21;0;0;0;0;0;0;0;0;1;0;0;0
610253;1;170;1;1;1;1;1769;20;1769;45;1769;1.14474885844749;0;3;0;0.0333333333333333;0.0666666666666667;0;0.333333333333333;22;9;1;21;17;0.428571428571429;0
610284;1;125;0;1;28;1;331;21;331;18;331;1.53926940639269;0;28;0;0;0;0;0;0;0;0;0;0;0;0
610445;1;372;0;1;52;92;5872;92;5872;20;5872;0.246575342465753;0.608527131782946;16;0;0.333333333333333;0.0666666666666667;0.0666666666666667;0.466666666666667;8;0;0;0;0;0;1
